,artist_name,popularity,track_id,track_name,uri,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
633,Lil Baby,72,2u3EyuCqqV31woqGvO9LBz,Sum 2 Prove,spotify:artist:5f7VJjfbwm532GiveGC0ZK,0.0174,0.823,205760,0.552,0.0,4,0.122,-7.57,0,0.324,124.038,4,0.418
634,Miyuki,16,4Ake2LUHoBlVGpVAzFHbsT,Never Been Alone (FYHYM2020),spotify:artist:3jy26GTtKFUsM26F4bUlwK,3.86e-06,0.39,111250,0.981,0.925,0,0.402,-5.516,1,0.215,138.029,4,0.0373
635,Jazz Instrumental Relax Center,19,75dFH4GMGExHXivHrRRtk4,New Year's Eve Jazz,spotify:artist:1II49wL7Bne9Y9QEaOzLQC,0.862,0.73,197000,0.267,0.943,6,0.184,-11.082,1,0.0391,119.864,4,0.718
636,Thundercat,74,1c5CllrZr45UBhWpIqM332,Funny Thing,spotify:artist:4frXpPxQQZwbCu3eTGnZEw,0.827,0.586,116630,0.893,0.642,7,0.212,-8.772,1,0.439,140.023,3,0.65
637,Elysian,29,1B8YgUyohyscDUw7Fhby6E,Beyond The Comfort Zone,spotify:artist:6IPtgWMGTP1ZVcfMeo0XlO,0.002,0.516,234615,0.886,0.00075,7,0.0995,-5.389,0,0.0619,129.942,4,0.102
638,Marshmello,79,0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,0.0172,0.743,159863,0.837,0.0,1,0.0743,-5.025,0,0.0649,103.072,4,0.263
639,Scorz,28,46siBNeeMXG69BbyvJEsAt,Come To Life,spotify:artist:2WSmz7fObdRrG8ZTXz7kcn,0.00578,0.752,183876,0.847,0.105,0,0.0978,-6.63,1,0.0379,123.999,4,0.206
640,Kevo Muney,71,2Kjx3d2fmcKfRlZTiKjugm,Leave Some Day,spotify:artist:2s1fodCLf7tb0bogSUNBqY,0.0146,0.417,175386,0.729,0.0,6,0.122,-3.445,0,0.14,110.499,5,0.407
641,TobyMac,14,4dxTzRlAhUt8Fxvt0lKfyo,21 Years,spotify:artist:5VX8hxrcfJWwaTLiqGUHG3,0.111,0.708,243000,0.672,1.05e-06,7,0.138,-7.212,1,0.0389,101.011,4,0.253
642,Brent Faiyaz,73,0zWbYGQq5O1KQd0iqzgjP6,Rehab (Winter In Paris),spotify:artist:3tlXnStJ1fFhdScmQeLpuG,0.809,0.549,180304,0.242,8.1e-05,5,0.127,-11.692,1,0.038,144.211,4,0.286
643,Christmas 2020 Hits,18,646ELFT5lArtnON6CfWbK2,It's the Most Wonderful Time of the Year,spotify:artist:4cagbMttQJ7fTwBsABSElH,0.703,0.48,149682,0.501,0.000644,7,0.148,-4.905,1,0.0271,101.594,3,0.667
644,Lil Tjay,75,1BPBcKcunC2olMIDEyQejT,Move On,spotify:artist:6jGMq4yGs7aQzuGsMgVgZR,0.287,0.31,177528,0.722,0.0,7,0.345,-5.348,1,0.0813,86.693,4,0.349
645,Toonorth,18,02GnHEcLnYUg7zoo82MBqt,Far From Home,spotify:artist:5cnRXRa8otbppSiXvfdmo3,0.536,0.683,229161,0.213,0.913,4,0.107,-18.401,0,0.0442,155.018,3,0.262
646,Miley Cyrus,77,5i7ThJfYLAzp2DyZuFpF6j,Heart Of Glass (Live from the iHeart Festival),spotify:artist:5YGY8feqx7naU7z4HrwZM6,0.000335,0.58,213672,0.908,4.84e-05,4,0.087,-5.303,1,0.0341,115.016,4,0.427
647,Nymano,18,6eW9jhRDg1EcCQNQYJ2fFf,Sleepover,spotify:artist:3BoSEarTgKiw8sHE0ixJNK,0.444,0.687,105875,0.217,0.81,8,0.16,-9.565,0,0.0629,168.09,4,0.633
648,iann dior,74,0DILU9jjSTnCv1dcbUH3ib,Sick and Tired (ft. Machine Gun Kelly and Travis Barker),spotify:artist:6ASri4ePR7RlsvIQgWPJpS,0.151,0.748,144000,0.492,0.0,11,0.146,-8.584,1,0.0498,145.097,4,0.483
649,Cubicolor,22,4wLEnzru5f9Dmgswvn47Zz,Wake Me Up - Tale Of Us Remix (Mixed),spotify:artist:4nMIbZxtt1kWqUZ8VNKvjU,0.00449,0.63,312184,0.919,0.701,10,0.0626,-6.825,0,0.0403,119.904,4,0.127
650,Ariana Grande,75,7E1jVNoWuemqUryI4FxsVD,off the table (with The Weeknd),spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,0.519,0.411,239949,0.522,0.0,0,0.398,-7.295,1,0.0981,88.332,1,0.382
651,Kahwe,22,4BMhNY5LXii4VsiW2J5vKs,This World - Mixed,spotify:artist:4i6O5ItO9KpEqWPlOInVpC,0.00361,0.682,295514,0.899,0.707,5,0.349,-6.065,0,0.042,127.045,4,0.118
652,H.E.R.,76,6MO2bfLHKykUgCChFdw91H,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown)",spotify:artist:3Y7RZ31TRPVadSFVy1o8os,0.0145,0.815,296011,0.513,0.000102,1,0.14,-8.363,1,0.244,96.982,4,0.17
653,3LAU,28,1K1TKQiT8xOGmDdX2LyVOy,Tokyo - Fatum Remix,spotify:artist:4YLQaW1UU3mrVetC8gNkg5,0.00417,0.603,225714,0.95,0.456,2,0.0202,-6.046,1,0.064,126.007,4,0.418
654,Taylor Swift,74,5kI4eCXXzyuIUXjQra0Cxi,betty,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.6,0.593,294521,0.377,0.0,0,0.0976,-8.761,1,0.0253,95.939,4,0.502
655,October,15,7zKG0StPF7Xg60fzq9cGZ6,Time To Love - 2020 Remastered,spotify:artist:1AkzuxRsDDcPQURcUARdlq,0.979,0.259,235590,0.182,0.932,6,0.0887,-26.28,0,0.0456,140.914,4,0.338
656,DaBaby,74,2T5NBwKRySiCR78vVk08vr,BLIND (feat. Young Thug),spotify:artist:4r63FhuTkUYltbVAg5TQnk,0.0115,0.709,153467,0.679,0.0,11,0.0971,-6.503,0,0.346,162.973,4,0.754
657,7th Wonder,17,3DGbyQj2K1Bov4CKq84cnP,23 Jun 2020 D. Joana,spotify:artist:5n9KpaUV3sBzv7nyJVrJZZ,0.208,0.699,123000,0.622,0.764,11,0.393,-2.761,0,0.0361,80.023,4,0.821
658,CORPSE,74,4SPBwOTXgku4QvmRtMEGfW,Cat Girls Are Ruining My Life!,spotify:artist:7yntSJ6uojO3z6GFUVwhAW,0.0119,0.644,97317,0.883,0.0,1,0.377,-6.985,1,0.473,164.158,4,0.522
659,Armin van Buuren,21,25UZ8GVgOentSgIvXXWWHN,"A State Of Trance (ASOT 992) - Pre-Order: A State Of Trance Year Mix 2020, Pt. 1",spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,0.0648,0.747,32310,0.632,0.0,7,0.186,-6.313,1,0.288,86.884,4,0.753
660,Ava Max,81,7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,spotify:artist:4npEfmQ6YuiwW1GpUmaq3F,0.0684,0.72,187436,0.706,0.0,1,0.166,-4.719,1,0.0473,133.002,4,0.62
661,Sean Tyas,25,4y1YGDVEQCzJutdY8UETdt,Mantra - David Elston Extended Remix,spotify:artist:4zqERoiO42cNiA3pPDWnvN,0.000939,0.516,480000,0.995,0.842,6,0.195,-6.904,0,0.0561,139.994,4,0.34
662,Lil Eazzyy,73,3NxFTRr0692mbC5hD0nEZD,Onna Come Up,spotify:artist:0rpUnzu4JIoRkKkGvdcm7b,0.356,0.796,128014,0.426,2.73e-05,1,0.0941,-13.207,1,0.285,150.043,4,0.649
663,Armin van Buuren,21,5ECn5le1W6lcBJxgtPsSas,"A State Of Trance (ASOT 992) - Pre-Order: A State Of Trance Year Mix 2020, Pt. 2",spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,0.0822,0.669,40630,0.661,0.0,9,0.418,-7.03,1,0.35,129.866,3,0.83
664,Moneybagg Yo,70,3sKz6Sd72K0ofPWcJPPk6H,Said Sum,spotify:artist:3tJoFztHeIJkJWMrx0td2f,0.0185,0.929,155168,0.667,0.0,8,0.1,-6.789,0,0.353,126.998,4,0.274
665,Jon Gurd,21,0Qrm0M5RGAdZWEiVxG7MHS,Lion - Mixed,spotify:artist:2Nd5J1iedlzuNp32YYNuAl,0.396,0.571,288416,0.965,0.212,0,0.194,-5.083,0,0.0465,129.763,4,0.339
666,Flo Milli,72,1GcXzijYzyfMq6wryZjYW5,May I,spotify:artist:08PvCOlef4xdOr20jFSTPd,0.0828,0.896,163019,0.78,0.0,1,0.0857,-3.547,1,0.202,106.032,4,0.85
667,i_o,28,56MnG9FiwqMTjv4EakbLJV,In My Head (Part II),spotify:artist:0y42IQBDFigO5mmEd1bGQG,0.000294,0.568,356304,0.869,0.884,10,0.104,-6.803,0,0.0432,129.996,4,0.231
668,Maluma,86,4uoR6qeWeuL4Qeu2qJzkuG,Hawái,spotify:artist:1r4hJ1h58CWwUQe3MxPuau,0.189,0.787,200198,0.728,2.29e-05,6,0.0629,-3.455,0,0.389,180.066,4,0.545
669,Gareth Emery,27,6qae2hDHkqKuftC9JxgQo7,Welcome To Your Life - Jeremy Vancaulart Remix,spotify:artist:0hprEC0nsWuQPSHag1O2Vi,0.00198,0.669,358635,0.812,0.0555,2,0.059,-6.497,1,0.0479,129.985,4,0.435
670,The Neighbourhood,75,0VF7YLIxSQKyNiFL3X6MmN,Stargazing,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,0.00304,0.512,217027,0.483,0.0011,0,0.12,-7.798,1,0.0298,160.009,4,0.367
671,Chinese New Year Collective,21,7MZjtQIzxaymQMTl5UGwJg,Qiu Hu Yue Yie,spotify:artist:3t6UQvy19Zv6WEgeaXdbMp,0.988,0.458,105544,0.143,0.937,7,0.0684,-16.425,1,0.0403,149.943,4,0.295
672,Eric Church,71,57YkkgxAiusJPMtiSG3w3c,Doing Life With Me,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,0.73,0.646,195587,0.598,5.87e-06,3,0.118,-10.293,1,0.0425,80.993,4,0.606
673,Ezzy,18,6Ynt8deU59F0BcJliiOY3H,ny90,spotify:artist:1GUjxtOEHWzcLju2zUw0Pu,0.762,0.744,133000,0.335,0.444,6,0.104,-9.487,0,0.166,87.858,4,0.229
674,2 Chainz,72,6jzW19SQaLj1kLArvipGQZ,Grey Area,spotify:artist:17lzZA2AlOHwCwFALHttmp,0.0679,0.897,171838,0.767,0.000364,11,0.129,-4.544,1,0.0959,134.913,4,0.675
675,Leavv,18,3E2PPVkf1cvEqaX7p5Qak2,What Was Before,spotify:artist:7sNw4pNLLJNGrU62O80WGE,0.155,0.723,154000,0.245,0.903,9,0.662,-18.555,0,0.0829,138.027,4,0.268
676,Sam Smith,82,5hvwx5i67IwnCkjl9VHkNv,Diamonds,spotify:artist:2wY79sveU1sp5g7SokKOiI,0.154,0.653,213869,0.667,0.0,10,0.107,-6.764,0,0.0423,104.181,4,0.556
677,Philanthrope,18,34P0h72r5IebPGGH76blf3,Plants,spotify:artist:13ACz7DIictCpSYGglNTHs,0.312,0.662,127000,0.324,0.864,11,0.108,-18.517,1,0.0645,80.053,4,0.0393
678,Tai Verdes,69,4y3BUo2hp0MxylfbUaqRyJ,Stuck In The Middle,spotify:artist:2kCO8LXN1usaOPL3iEE28I,0.371,0.871,196000,0.501,0.0,9,0.0939,-8.904,1,0.0466,119.953,4,0.848
679,Nox Vahn,21,50nY3eAHPV74Nj1zyl0uzM,Come Together - Matthias Meyer Remix (Mixed),spotify:artist:2bqGPuC8kDCTLWieGOyWxu,0.00196,0.646,391333,0.818,0.856,0,0.105,-7.689,1,0.0329,120.097,4,0.423
680,Tai Verdes,69,0ooz46SAYMJsdOPnwW4nKK,DRUGS,spotify:artist:2kCO8LXN1usaOPL3iEE28I,0.107,0.868,159547,0.449,0.0,8,0.631,-7.713,1,0.0694,106.852,4,0.746
681,Kidnap,21,0EaUUoDOUlhGBJsHO1P8rt,Silence - Mixed,spotify:artist:3PvqCbhNlq96JXxPszCMZT,0.147,0.532,244320,0.788,0.819,0,0.262,-8.921,0,0.0455,120.988,4,0.0367
682,Russell Dickerson,71,7eQEnXy5vNjPv6aXVl6N26,It's About Time (feat. Florida Georgia Line),spotify:artist:1E2AEtxaFaJtH0lO7kgNKw,0.249,0.765,175772,0.92,0.0,6,0.618,-4.362,1,0.0984,121.011,4,0.799
683,Edu Imbernon,21,1JJPm5FN0iHmQaW1m4rmVZ,Rinascimento - Mixed,spotify:artist:0Vr0xxcbllx4JWHHxio088,0.0662,0.592,328008,0.882,0.742,0,0.118,-7.745,1,0.042,122.898,4,0.0641
684,YoungBoy Never Broke Again,71,7IECs9d4Rrlpa7tiHOCE1w,My Window (feat. Lil Wayne),spotify:artist:7wlFDEWiM5OoIAt8RSli8b,0.187,0.778,192000,0.662,0.0,8,0.116,-6.081,0,0.308,149.935,4,0.571
685,Aimoon,20,2R1CQ6OacTRZ42XAE4BYLU,Moonwalker (FYHYM2020),spotify:artist:17vJZOw0HdCJgRMBWBTmHT,2.13e-06,0.41,59500,0.985,0.939,10,0.522,-5.923,0,0.0593,129.948,4,0.533
686,Carly Pearce,71,0Al3wN3keprGTSgG8NBwjr,I Hope You’re Happy Now,spotify:artist:4sIl4BTo9l9KqEi0Y3RE72,0.168,0.591,198689,0.815,8.68e-06,10,0.142,-4.725,1,0.0366,118.024,4,0.306
687,Gareth Emery,20,5flLk00fwKxx3fVxNoIBMX,Yesterday (FYHYM2020),spotify:artist:0hprEC0nsWuQPSHag1O2Vi,0.00716,0.503,66469,0.876,0.00146,8,0.573,-6.108,1,0.044,130.01,4,0.435
688,PARTYNEXTDOOR,77,4HDCLYli2SUdkq9OjmvhSD,BELIEVE IT,spotify:artist:2HPaUgqeutzr3jx5a9WyDV,0.0902,0.43,183219,0.7,0.0,6,0.216,-5.35,1,0.264,158.373,4,0.731
689,Armin van Buuren,20,6nkMsVLzTdAII3EiyFNMWe,Leka (FYHYM2020),spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,1.68e-05,0.548,72906,0.893,0.047,7,0.348,-5.972,0,0.161,130.027,4,0.0933
690,El Fantasma,79,4nbWX2HzrOEnX4xxvYRCyU,Cabrón y Vago - En Vivo,spotify:artist:0my6Pg4I28dVcZLSpAkqhv,0.697,0.547,142065,0.638,0.0,8,0.074,-2.99,1,0.124,176.277,3,0.876
691,Gareth Emery,19,7DYYWbDvBP2nyLs73Hssny,Elise (FYHYM2020),spotify:artist:0hprEC0nsWuQPSHag1O2Vi,0.000111,0.531,59500,0.918,0.00401,5,0.503,-6.348,0,0.127,129.991,4,0.482
692,Juice WRLD,73,0440JCJyIAmINA8KcYgFb5,Fighting Demons,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,0.0813,0.707,200629,0.67,0.0,7,0.098,-6.328,0,0.257,163.099,4,0.235
693,Key Lean,20,47HejMOnv4rCaKSRsJrXuN,Infinity (FYHYM2020),spotify:artist:6K6sUlUjbKHZttgHyIVpzG,8.27e-05,0.424,74312,0.955,0.0597,0,0.401,-6.114,0,0.0928,130.086,4,0.453
694,John Legend,75,4rVW6XqAsSaf5vOwc8FREW,Wild (feat. Gary Clark Jr.),spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,0.036,0.557,196907,0.585,0.0,8,0.176,-6.201,1,0.0431,63.392,4,0.305
695,Armin van Buuren,26,4AsrO3mmLgLKB1ivw9bEXM,A State Of Trance (ASOT 997) - Outro,spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,0.017,0.43,37500,0.957,0.0,8,0.417,-5.984,1,0.31,159.021,4,0.356
696,Sleepy Hallow,73,2AlYncTpVHKwHb55F9lF6O,Deep End Freestyle,spotify:artist:6EPlBSH2RSiettczlz7ihV,0.703,0.868,115200,0.479,0.0,4,0.102,-6.687,0,0.445,133.928,4,0.776
697,Andrew Rayel,20,7xYWlZVz96uViLFyehYIzc,Everything Everything (FYHYM2020),spotify:artist:1UtBjqMZBAmqIPlDrKu7Tr,0.000517,0.508,104094,0.856,0.0363,5,0.469,-6.101,0,0.27,129.412,4,0.176
698,Doja Cat,75,3aA6xB0tOilDDX17fIJ0Bl,Freak,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,0.0969,0.688,284480,0.716,0.0,7,0.0989,-5.702,1,0.0385,116.912,3,0.373
699,Husman,19,7kwtnqHTp4EPkH6DOzALSP,The South (FYHYM2020),spotify:artist:38IfmizrHTCxFjd8UKhWnp,1.73e-06,0.436,44437,0.593,0.994,5,0.382,-7.219,0,0.0392,129.875,4,0.0583
700,Pop Smoke,79,792HwhrdO3ErRKL5yRe4Ge,Invincible,spotify:artist:0eDvMgVFoNV3TpwtrVCoTj,0.125,0.548,127547,0.732,0.0,11,0.269,-5.652,0,0.336,142.791,4,0.612
701,Luke Bond,20,2sEKRPE17h3udhln7kFg5S,Walk Away (FYHYM2020),spotify:artist:13jm4r5O79Vxjy3zzZ51j0,0.0123,0.39,59906,0.932,0.00133,10,0.613,-6.556,0,0.0993,129.09,4,0.369
702,Sebastian Yatra,89,21N4Buj4xsyLb218lYle61,Chica Ideal,spotify:artist:07YUOmWljBTXwIseAUd9TW,0.0847,0.574,183240,0.891,0.0,0,0.16,-3.665,0,0.157,100.978,4,0.707
703,Sleepy Fish,18,3qM0FihhHgdzhIWAxavBJV,Backyard Puddles,spotify:artist:1IJe80moz409PtxW4llPFw,0.632,0.801,190920,0.111,0.888,0,0.108,-14.481,1,0.0698,136.115,4,0.636
704,7th Wonder,17,2gbG8hgyVBjKcbPvACbVc2,Many Dope Albums This Year,spotify:artist:5n9KpaUV3sBzv7nyJVrJZZ,4.93e-05,0.697,90353,0.574,0.927,10,0.0998,-4.575,0,0.0389,85.016,4,0.389
705,Tones And I,82,5ri4zqtWhG07hIuNNDWP76,Fly Away,spotify:artist:2NjfBq1NflQcKSeiDooVjY,0.217,0.806,178157,0.513,0.0,4,0.217,-6.208,1,0.0685,124.988,4,0.503
706,Sleepy Fish,18,5IMRQMYucConMGcTogk5OC,Witch Hat,spotify:artist:1IJe80moz409PtxW4llPFw,0.072,0.585,150523,0.33,0.817,1,0.0875,-13.605,1,0.0409,82.019,4,0.571
707,Playboi Carti,72,1Bg2CNZw6S4e9cGWPmi0uI,Place,spotify:artist:699OTQXzgjhIYAHMy9RyPD,0.000674,0.891,117240,0.628,0.0,1,0.119,-6.35,1,0.105,131.06,4,0.04
708,Sugi.wa,17,7GROhdwyts8vjPdOnU10gT,After Dark,spotify:artist:0XUBVuE1odesNug0oKt9Me,0.798,0.581,165755,0.256,0.886,0,0.0971,-11.09,0,0.0291,138.868,3,0.285
709,blackbear,76,41uMT21Z2Sts6UNsz19ZH5,cheers (with Wiz Khalifa),spotify:artist:2cFrymmkijnjDg9SS92EPM,0.0509,0.795,201010,0.642,0.0,9,0.17,-4.431,1,0.0288,97.999,4,0.669
710,meija,11,6O8AI2tOKLKQ6C3Emm2KAL,New Years 2020,spotify:artist:5Uc38SFcTd4bzDk3hhvRu1,0.268,0.591,187800,0.323,0.0,0,0.292,-8.758,1,0.0423,75.0,4,0.384
711,CORPSE,74,3qdRwIwWa5nVZnNp43uYrx,White Tee,spotify:artist:7yntSJ6uojO3z6GFUVwhAW,0.0175,0.904,121846,0.854,9.7e-05,5,0.296,-3.528,0,0.179,130.074,4,0.351
712,David Bowie,20,3KLU3rwnH7rdjuXgvGvubX,"Seven Years In Tibet - Live at Radio City Music Hall New York, 15th October, 1997; 2020 Remaster",spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,0.00338,0.445,379720,0.557,0.0234,9,0.96,-9.957,0,0.0276,167.002,4,0.391
713,Pop Smoke,78,3DWjFSDEQ9IWz1mj449fB7,Get Back,spotify:artist:0eDvMgVFoNV3TpwtrVCoTj,0.0746,0.798,108160,0.649,1.34e-05,9,0.517,-6.546,1,0.306,142.006,4,0.566
714,Armin van Buuren,26,5ymvanuY5Y1he25I7RNp5x,Hollow,spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,0.00195,0.728,207998,0.671,0.492,7,0.166,-8.889,1,0.0488,125.881,4,0.115
715,Dierks Bentley,70,7IhfjcaXuXCq20ZiAA7igK,Gone,spotify:artist:7x8nK0m0cP2ksQf0mjWdPS,0.00985,0.521,205960,0.746,0.0,6,0.0741,-6.173,1,0.0351,149.977,4,0.473
716,Jorn Van Deynhoven,27,1HiN5p9QcqTTFrWE2RouOp,Waiting On The Other Side - Club Mix,spotify:artist:6NuXlqTU1RF0aIoyD46z5v,0.00336,0.456,233824,0.995,0.0192,0,0.36,-3.304,0,0.0574,135.949,4,0.0967
717,Andrew Rayel,27,3bYfQVn7qAHNmK1sdKXEL1,Everything Everything,spotify:artist:1UtBjqMZBAmqIPlDrKu7Tr,0.00447,0.632,221264,0.807,0.00752,5,0.28,-3.876,0,0.0559,127.993,4,0.135
718,Wisin,87,2bgcUk2A3jjKbCJ7KPquTi,Mi Niña,spotify:artist:3E6xrwgnVfYCrCs0ePERDz,0.31,0.823,213314,0.821,4.28e-06,8,0.143,-3.402,0,0.166,99.999,4,0.791
719,Ilan Bluestone,20,0oQHGP2ovjrcoXU4jtlrc3,Black & Blue (FYHYM2020),spotify:artist:1yoZuH2j43vVSWsOwYuQyn,9.56e-06,0.468,117719,0.856,0.0144,6,0.326,-6.673,1,0.099,130.007,4,0.0465
720,Masego,75,2Ee9amLUslOwgoJWZEpSSD,Mystery Lady (feat. Don Toliver),spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,0.393,0.747,228453,0.494,0.0,3,0.0982,-7.957,0,0.141,76.006,4,0.624
721,7th Wonder,17,6zlR5aV33hNw7jZGT2H399,Too Many People Gone This Year,spotify:artist:5n9KpaUV3sBzv7nyJVrJZZ,0.012,0.71,129000,0.463,0.866,2,0.105,-5.059,1,0.0467,79.997,3,0.547
722,Kygo,79,7xbWAw3LMgRMn4omR5yVn3,Lose Somebody,spotify:artist:23fqKkggKUBHNkbKtXEls4,0.344,0.58,199549,0.586,0.0,1,0.0755,-6.883,1,0.0357,147.988,4,0.507
723,Jody Wisternoff,21,1iBlKTBMVDAO7XA1yFCUXe,Nightwhisper - Mixed,spotify:artist:5gTVJRQmuS88nOhhdHqErL,0.000975,0.628,367000,0.883,0.932,1,0.27,-5.887,1,0.0363,120.221,4,0.143
724,Juice WRLD,73,4F6YLjakjqWFTgC5qfEwPQ,Screw Juice,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,0.082,0.595,179464,0.528,0.0,5,0.142,-7.371,0,0.0935,150.075,4,0.515
725,Above & Beyond,20,5NkhI5dpAxgpaVHvt5Abou,Diving Out Of Love (FYHYM2020),spotify:artist:10gzBoINW3cLJfZUka8Zoe,2.06e-05,0.417,72375,0.922,0.418,7,0.369,-6.807,1,0.0457,129.771,4,0.105
726,Joji,75,6Ed1q0X8oSKSm4IIhiQbYg,Daylight,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.00488,0.528,163906,0.749,9.6e-05,7,0.0949,-7.571,1,0.0479,163.944,4,0.729
727,Nymano,17,3HdhnmOIgeuVq42O0l5Fw1,Mirage,spotify:artist:3BoSEarTgKiw8sHE0ixJNK,0.459,0.804,117000,0.0977,0.886,11,0.135,-9.23,0,0.0483,84.068,4,0.46
728,Jerry Di,85,6fmQjRuo7XvRFCK2qex5hQ,Mi Cuarto,spotify:artist:7f02bxFbZIOVdSbYRNYvLT,0.819,0.854,197587,0.525,0.0,1,0.146,-4.426,1,0.214,97.054,4,0.63
729,Armin van Buuren,20,5eY332ZbYKvAzyRVZKKYdU,Something Real (FYHYM2020) - Cosmic Gate Remix,spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,0.000293,0.356,59281,0.984,0.00168,6,0.295,-5.912,1,0.072,128.14,4,0.602
730,Kid Cudi,71,7Hc3YL8oDiAzbiAW32KXrw,Dive,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,0.67,0.64,148707,0.621,0.0,9,0.36,-8.269,0,0.0679,123.105,4,0.332
731,Leon Bolier,19,4B87Nh4tPc9F6PKhSntHcR,Perpetual (FYHYM2020),spotify:artist:4iqg3LlZiqAElJOXJtC11H,4.27e-06,0.441,58125,0.954,0.979,1,0.413,-6.473,1,0.0976,131.98,4,0.441
732,Ella Mai,73,5XqDJFVCyRTm5J7cIfRmR1,Not Another Love Song,spotify:artist:7HkdQ0gt53LP4zmHsL0nap,0.171,0.499,217801,0.612,4.99e-05,4,0.0993,-5.947,0,0.127,157.218,4,0.218
733,Elysian,26,6Ik7dtplfmNuiY8CtyFZOW,Water,spotify:artist:6IPtgWMGTP1ZVcfMeo0XlO,0.000447,0.644,225443,0.789,0.45,7,0.168,-7.159,0,0.041,130.002,4,0.124
734,Bad Bunny,79,23XjN1s3DZC8Q9ZwuorYY4,TE DESEO LO MEJOR,spotify:artist:4q3ewBCX7sLwd24euuV69X,0.158,0.763,139576,0.597,1.83e-05,1,0.111,-5.054,1,0.0416,126.054,4,0.194
735,Alexander Popov,19,5J65uD1EIeKkWSpI0zBG8m,Elements (FYHYM2020),spotify:artist:4zNhfG6i4QlfUuzt1hBGu2,6e-05,0.464,84500,0.934,0.726,1,0.317,-6.744,1,0.0433,129.993,4,0.112
736,Lil Uzi Vert,72,59JWp4PjZ9TRM8cmtaDYB1,Yessirskiii,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,0.0183,0.895,219340,0.739,7.61e-06,8,0.102,-6.633,1,0.283,140.007,4,0.763
737,Eximinds,19,5si5M3VaWAVoQrs6ddvsB8,Sonata (FYHYM2020),spotify:artist:2rDzllD1jSxxJCcRX2l55K,0.000685,0.427,72750,0.609,1.32e-06,1,0.625,-6.517,1,0.0315,132.043,4,0.144
738,BTS,80,3QH8rQGNFX8VLbCgZ7uPTS,Fly To My Room,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,0.0484,0.764,222243,0.526,0.0,11,0.0718,-7.355,1,0.212,114.91,4,0.588
739,Eximinds,19,6CEfPxhwlDIEGQdV6Fc5yR,Aura (FYHYM2020),spotify:artist:2rDzllD1jSxxJCcRX2l55K,9.25e-05,0.473,58187,0.741,0.0,0,0.543,-6.945,0,0.0433,132.061,4,0.302
740,Katy Perry,76,4uqh9bualXNHXXwO2wPorc,Daisies,spotify:artist:6jJ0s89eD6GaHleKKya26X,0.0837,0.639,173124,0.546,0.0,1,0.122,-5.382,1,0.0407,122.179,4,0.149
741,STANDERWICK,26,11avcbuPM465zCYXatV82q,What About Us,spotify:artist:6mLXfZ1OfXde8Iy9BfKoHE,0.000384,0.499,198880,0.937,0.0262,5,0.664,-6.278,0,0.068,131.954,4,0.53
742,Pop Smoke,75,5kkaSMcf4BFlhRRICCKZb6,Something Special,spotify:artist:0eDvMgVFoNV3TpwtrVCoTj,0.252,0.739,158466,0.616,1.93e-06,7,0.101,-6.963,0,0.0338,91.071,4,0.654
743,BT,27,6dVe4RYbaYKMULbWoJgWjZ,No Warning Lights - ALPHA 9 Remix,spotify:artist:64MoFdq8ORI3V98AR5SPWL,0.0078,0.574,234331,0.83,0.813,7,0.141,-6.208,1,0.0469,127.073,4,0.274
744,Why Don't We,77,5GhJIMWAw0uMLgkdbt6uMz,Fallin’ (Adrenaline),spotify:artist:2jnIB6XdLvnJUeNTy5A0J2,0.0101,0.606,216504,0.9,0.0,0,0.075,-4.504,1,0.119,133.963,4,0.233
745,Alexander Popov,19,0fO8WQxyihoFjabQlRwhW2,Stranger Inside (FYHYM2020),spotify:artist:4zNhfG6i4QlfUuzt1hBGu2,9.95e-06,0.439,73531,0.979,0.995,1,0.49,-6.276,1,0.0632,131.996,4,0.277
